Time(s),Axial drift (nm)
4779.927090,-38.350623
4780.025273,-40.722151
4780.123456,-39.108073
4780.221638,-46.874275
4780.319821,-34.456314
4780.418004,-43.510367
4780.516187,-32.732367
4780.614369,-40.580605
4780.712552,-38.205501
4780.810735,-44.239687
4780.908917,-45.218041
4781.007100,-55.670943
4781.105283,-41.215634
4781.203465,-47.649127
4781.301648,-39.548203
4781.399831,-37.690830
4781.498014,-39.691839
4781.596196,-46.017889
4781.694379,-39.415946
4781.792562,-37.585117
4781.890744,-32.269223
4781.988927,-50.866275
4782.087110,-48.403723
4782.185293,-56.315135
4782.283475,-39.708594
4782.381658,-48.535262
4782.479841,-39.583745
4782.578023,-41.799803
4782.676206,-38.671736
4782.774389,-50.049770
4782.872572,-38.500834
4782.970754,-36.120113
4783.068937,-42.682502
4783.167120,-42.764900
4783.265302,-39.128530
4783.363485,-38.558353
4783.461668,-39.143732
4783.559851,-44.156411
4783.658033,-36.440661
4783.756216,-45.775788
4783.854399,-32.258738
4783.952581,-37.996477
4784.050764,-33.045251
4784.148947,-25.463418
4784.247130,-31.437025
4784.345312,-36.921967
4784.443495,-31.898700
4784.541678,-33.037320
4784.639860,-36.924045
4784.738043,-41.989920
4784.836226,-45.644498
4784.934408,-46.181586
4785.032591,-51.720997
4785.130774,-36.278929
4785.228957,-38.297397
4785.327139,-35.302430
4785.425322,-62.981542
4785.523505,-54.043066
4785.621687,-61.825110
4785.719870,-54.199032
4785.818053,-45.495762
4785.916236,-59.117269
4786.014418,-61.015419
4786.112601,-59.952096
4786.210784,-71.941887
4786.308966,-63.552540
4786.407149,-57.580598
4786.505332,-64.310174
4786.603515,-52.198182
4786.701697,-60.565718
4786.799880,-51.787336
4786.898063,-57.380419
4786.996245,-52.210249
4787.094428,-42.571770
4787.192611,-49.929460
4787.290794,-50.586058
4787.388976,-48.811384
4787.487159,-47.436651
4787.585342,-48.353297
4787.683524,-55.178932
4787.781707,-43.242849
4787.879890,-53.504407
4787.978073,-49.210266
4788.076255,-44.044874
4788.174438,-45.558511
4788.272621,-44.344953
4788.370803,-46.448898
4788.468986,-49.281562
4788.567169,-43.667314
4788.665352,-44.085287
4788.763534,-37.629133
4788.861717,-37.012490
4788.959900,-42.721781
4789.058082,-42.213473
4789.156265,-38.592505
4789.254448,-40.731804
4789.352630,-52.798926
4789.450813,-49.891853
4789.548996,-48.822788
4789.647179,-26.261650
4789.745361,-44.822023
4789.843544,-40.635583
4789.941727,-52.576808
4790.039909,-38.936878
4790.138092,-34.619033
4790.236275,-42.113326
4790.334458,-41.517826
4790.432640,-40.709282
4790.530823,-44.548440
4790.629006,-40.392240
4790.727188,-37.102612
4790.825371,-44.616157
4790.923554,-53.430941
4791.021737,-40.157405
4791.119919,-57.303424
4791.218102,-61.921179
4791.316285,-57.928958
4791.414467,-60.810962
4791.512650,-73.615020
4791.610833,-67.839023
4791.709016,-52.829409
4791.807198,-68.195012
4791.905381,-72.593095
4792.003564,-50.869364
4792.101746,-55.223842
4792.199929,-56.086901
4792.298112,-51.447845
4792.396295,-40.847923
4792.494477,-42.693936
4792.592660,-47.560647
4792.690843,-51.739064
4792.789025,-19.956462
4792.887208,-41.718667
4792.985391,-32.514375
4793.083573,-37.343224
4793.181756,-27.472482
4793.279939,-45.955108
4793.378122,-30.300670
4793.476304,-34.402624
4793.574487,-29.424673
4793.672670,-19.683115
4793.770852,-36.904545
4793.869035,-31.710441
4793.967218,-41.729877
4794.065401,-27.718819
4794.163583,-31.736696
4794.261766,-14.675794
4794.359949,-21.988480
4794.458131,-17.586476
4794.556314,-27.950982
4794.654497,-46.071660
4794.752680,-34.964668
4794.850862,-21.448615
4794.949045,-28.857584
4795.047228,-22.253385
4795.145410,-29.957292
4795.243593,-45.332890
4795.341776,-26.723075
4795.439959,-31.134380
4795.538141,-41.157239
4795.636324,-36.630312
4795.734507,-57.362168
4795.832689,-45.599844
4795.930872,-46.741695
4796.029055,-44.401373
4796.127238,-48.838295
4796.225420,-28.059071
4796.323603,-26.615607
4796.421786,-37.872776
4796.519968,-45.748240
4796.618151,-47.747395
4796.716334,-47.488161
4796.814516,-39.461646
4796.912699,-47.955262
4797.010882,-36.405491
4797.109065,-37.669934
4797.207247,-51.181819
4797.305430,-36.848576
4797.403613,-50.745384
4797.501795,-20.284829
4797.599978,-28.090907
4797.698161,-13.075318
4797.796344,-23.080211
4797.894526,-21.801099
4797.992709,-17.803298
4798.090892,-37.835595
4798.189074,-33.890078
4798.287257,-31.961080
4798.385440,-35.052896
4798.483623,-39.710983
4798.581805,-45.618154
4798.679988,-30.118767
4798.778171,-37.173356
4798.876353,-36.472242
4798.974536,-34.907315
4799.072719,-25.677648
4799.170902,-43.219332
4799.269084,-34.801249
4799.367267,-36.565496
4799.465450,-27.165360
4799.563632,-30.649880
4799.661815,-48.270631
4799.759998,-30.642130
4799.858181,-35.715867
4799.956363,-27.725274
4800.054546,-43.360913
4800.152729,-59.823857
4800.250911,-52.687398
4800.349094,-40.172749
4800.447277,-32.100213
4800.545460,-27.552643
4800.643642,-35.814189
4800.741825,-39.915693
4800.840008,-25.946009
4800.938190,-21.810645
4801.036373,-26.975292
4801.134556,-35.055725
4801.232738,-30.347787
4801.330921,-23.265522
4801.429104,-39.964463
4801.527287,-29.294181
4801.625469,-39.075329
4801.723652,-44.597986
4801.821835,-39.393815
4801.920017,-38.445264
4802.018200,-22.835883
4802.116383,-28.470214
4802.214566,-29.627506
4802.312748,-37.833806
4802.410931,-25.521366
4802.509114,-26.242442
4802.607296,-40.402965
4802.705479,-35.862533
4802.803662,-35.984431
4802.901845,-41.085154
4803.000027,-47.673111
4803.098210,-48.212965
4803.196393,-59.262208
4803.294575,-49.608594
4803.392758,-43.895577
4803.490941,-44.454428
4803.589124,-51.507016
4803.687306,-41.922514
4803.785489,-42.408471
4803.883672,-34.780503
4803.981854,-35.201236
4804.080037,-21.245655
4804.178220,-31.648295
4804.276403,-31.682364
4804.374585,-37.038588
4804.472768,-34.055771
4804.570951,-36.791010
4804.669133,-31.069577
4804.767316,-32.884952
4804.865499,-28.178716
4804.963681,-23.577929
4805.061864,-46.285672
4805.160047,-37.165060
4805.258230,-26.199366
4805.356412,-37.294546
4805.454595,-22.174023
4805.552778,-19.204546
4805.650960,-32.120868
4805.749143,-25.606051
4805.847326,-26.580595
4805.945509,-22.412214
4806.043691,-24.245893
4806.141874,-13.549231
4806.240057,-37.198589
4806.338239,-9.892527
4806.436422,-10.684026
4806.534605,-16.456589
4806.632788,-28.919338
4806.730970,-16.334780
4806.829153,-9.150396
4806.927336,-4.417701
4807.025518,-20.508781
4807.123701,-8.477848
4807.221884,-21.549398
4807.320067,-34.916167
4807.418249,-33.958504
4807.516432,-28.919848
4807.614615,-35.803641
4807.712797,-35.562572
4807.810980,-48.841857
4807.909163,-37.933154
4808.007346,-25.366015
4808.105528,-39.399676
4808.203711,-34.841509
4808.301894,-34.833312
4808.400076,-45.050804
4808.498259,-32.275311
4808.596442,-41.274814
4808.694624,-53.517224
4808.792807,-56.149805
4808.890990,-51.257133
4808.989173,-49.788471
4809.087355,-42.944279
4809.185538,-32.484471
4809.283721,-36.014388
4809.381903,-45.384575
4809.480086,-36.135965
4809.578269,-34.985626
4809.676452,-37.874962
4809.774634,-43.401562
4809.872817,-32.457743
4809.971000,-38.326832
4810.069182,-19.194058
4810.167365,-18.714768
4810.265548,-21.225003
4810.363731,-49.752846
4810.461913,-54.601634
4810.560096,-58.742819
4810.658279,-51.411205
4810.756461,-37.965210
4810.854644,-52.879511
4810.952827,-43.478794
4811.051010,-55.385887
4811.149192,-62.245621
4811.247375,-42.841422
4811.345558,-35.958767
4811.443740,-46.624000
4811.541923,-35.929083
4811.640106,-33.222842
4811.738289,-37.106426
4811.836471,-40.349501
4811.934654,-44.024883
4812.032837,-40.679416
4812.131019,-43.890761
4812.229202,-46.543057
4812.327385,-39.305804
4812.425568,-39.630802
4812.523750,-42.485409
4812.621933,-39.780436
4812.720116,-34.807993
4812.818298,-41.295308
4812.916481,-16.446096
4813.014664,-33.161657
4813.112846,-31.111229
4813.211029,-49.658104
4813.309212,-51.629312
4813.407395,-47.508596
4813.505577,-32.047202
4813.603760,-44.690220
4813.701943,-40.553317
4813.800125,-36.810546
4813.898308,-41.649231
4813.996491,-42.821541
4814.094674,-38.415653
4814.192856,-30.586465
4814.291039,-33.671073
4814.389222,-19.218434
4814.487404,-33.115826
4814.585587,-15.243746
4814.683770,-32.868748
4814.781953,-28.087197
4814.880135,-38.685256
4814.978318,-20.502802
4815.076501,-35.240095
4815.174683,-24.567472
4815.272866,-35.406975
4815.371049,-34.267688
4815.469232,-38.097066
4815.567414,-47.902181
4815.665597,-51.002059
4815.763780,-33.890837
4815.861962,-55.746961
4815.960145,-30.302781
4816.058328,-55.394206
4816.156511,-27.398264
4816.254693,-36.611296
4816.352876,-39.831813
4816.451059,-37.229853
4816.549241,-46.520283
4816.647424,-47.781357
4816.745607,-51.044489
4816.843789,-40.748264
4816.941972,-35.770291
4817.040155,-49.507578
4817.138338,-51.023657
4817.236520,-59.062984
4817.334703,-69.325026
4817.432886,-58.371282
4817.531068,-41.096368
4817.629251,-50.183766
4817.727434,-43.859150
4817.825617,-38.441356
4817.923799,-37.982546
4818.021982,-34.578363
4818.120165,-35.151091
4818.218347,-15.233873
4818.316530,-27.975468
4818.414713,-35.572769
4818.512896,-24.182133
4818.611078,-31.658187
4818.709261,-52.218336
4818.807444,-39.898556
4818.905626,-37.276952
4819.003809,-32.712451
4819.101992,-43.478167
4819.200175,-38.369222
4819.298357,-37.223417
4819.396540,-36.200085
4819.494723,-41.332966
4819.592905,-51.392794
4819.691088,-51.867529
4819.789271,-56.374188
4819.887454,-48.834007
4819.985636,-55.003734
4820.083819,-46.474606
4820.182002,-41.946637
4820.280184,-45.091211
4820.378367,-46.925936
4820.476550,-51.811811
4820.574732,-57.882695
4820.672915,-40.481255
4820.771098,-42.734905
4820.869281,-49.675595
4820.967463,-40.119818
4821.065646,-43.956815
4821.163829,-56.543210
4821.262011,-48.434120
4821.360194,-43.998229
4821.458377,-56.016256
4821.556560,-50.989790
4821.654742,-56.041027
4821.752925,-43.952902
4821.851108,-48.292574
4821.949290,-53.076113
4822.047473,-51.265225
4822.145656,-53.977715
4822.243839,-48.442073
4822.342021,-44.224442
4822.440204,-33.493027
4822.538387,-44.327745
4822.636569,-48.600594
4822.734752,-38.866084
4822.832935,-27.192604
4822.931118,-29.925589
4823.029300,-46.245942
4823.127483,-41.426325
4823.225666,-37.949769
4823.323848,-36.099754
4823.422031,-42.316591
4823.520214,-26.658102
4823.618397,-51.058019
4823.716579,-48.831668
4823.814762,-58.174622
4823.912945,-54.572722
4824.011127,-68.151362
4824.109310,-58.479414
4824.207493,-62.261491
4824.305676,-60.066860
4824.403858,-46.548495
4824.502041,-59.416952
4824.600224,-60.899760
4824.698406,-65.294777
4824.796589,-62.741239
4824.894772,-63.179340
4824.992954,-62.235322
4825.091137,-64.604343
4825.189320,-80.292597
4825.287503,-72.263191
4825.385685,-73.654423
4825.483868,-87.265936
4825.582051,-65.236227
4825.680233,-70.908658
4825.778416,-67.840437
4825.876599,-55.358144
4825.974782,-56.532581
4826.072964,-46.575551
4826.171147,-58.138830
4826.269330,-59.531661
4826.367512,-59.361289
4826.465695,-38.915045
4826.563878,-43.289068
4826.662061,-50.835560
4826.760243,-51.191230
4826.858426,-49.421608
4826.956609,-65.662293
4827.054791,-56.047088
4827.152974,-64.242700
4827.251157,-53.605260
4827.349340,-64.733347
4827.447522,-41.742871
4827.545705,-39.612402
4827.643888,-48.056806
4827.742070,-51.483803
4827.840253,-46.383981
4827.938436,-52.175388
4828.036619,-49.404119
4828.134801,-50.010006
4828.232984,-53.188212
4828.331167,-53.336402
4828.429349,-44.674956
4828.527532,-50.707201
4828.625715,-48.926289
4828.723897,-48.118135
4828.822080,-45.887275
4828.920263,-29.708147
4829.018446,-23.037041
4829.116628,-45.568052
4829.214811,-37.469866
4829.312994,-40.367506
4829.411176,-34.431203
4829.509359,-35.880719
4829.607542,-47.139356
4829.705725,-40.599061
4829.803907,-44.005985
4829.902090,-40.684999
4830.000273,-49.560580
4830.098455,-46.798609
4830.196638,-56.989227
4830.294821,-49.441253
4830.393004,-57.893608
4830.491186,-58.965760
4830.589369,-56.736669
4830.687552,-56.287241
4830.785734,-61.589245
4830.883917,-48.492076
4830.982100,-60.852327
4831.080283,-74.619580
4831.178465,-70.694651
4831.276648,-65.892708
4831.374831,-66.295391
4831.473013,-79.822742
4831.571196,-73.242324
4831.669379,-71.665548
4831.767562,-80.781461
4831.865744,-72.812729
4831.963927,-82.810274
4832.062110,-72.751585
4832.160292,-72.508473
4832.258475,-78.404202
4832.356658,-81.054731
4832.454840,-62.252850
4832.553023,-70.395317
4832.651206,-64.918303
4832.749389,-72.470473
4832.847571,-57.376304
4832.945754,-70.709637
4833.043937,-68.188504
4833.142119,-63.229239
4833.240302,-68.378283
4833.338485,-58.166869
4833.436668,-66.244948
4833.534850,-70.583651
4833.633033,-77.943739
4833.731216,-68.346903
4833.829398,-60.001975
4833.927581,-64.745015
4834.025764,-70.162106
4834.123947,-76.323560
4834.222129,-65.903184
4834.320312,-70.690650
4834.418495,-78.426579
4834.516677,-67.564492
4834.614860,-73.466044
4834.713043,-65.154690
4834.811226,-56.379603
4834.909408,-52.502340
4835.007591,-68.840650
4835.105774,-62.580328
4835.203956,-53.300816
4835.302139,-60.283132
4835.400322,-46.185867
4835.498505,-62.042656
4835.596687,-55.293494
4835.694870,-55.131224
4835.793053,-44.799907
4835.891235,-49.840444
4835.989418,-39.389125
4836.087601,-41.607383
4836.185784,-52.521732
4836.283966,-52.719427
4836.382149,-66.270881
4836.480332,-48.917190
4836.578514,-40.840304
4836.676697,-40.692778
4836.774880,-59.546299
4836.873062,-68.006544
4836.971245,-42.244593
4837.069428,-61.808292
4837.167611,-45.373963
4837.265793,-52.944217
4837.363976,-59.232553
4837.462159,-36.779185
4837.560341,-40.303236
4837.658524,-46.493947
4837.756707,-52.459230
4837.854890,-49.258177
4837.953072,-46.912580
4838.051255,-56.723091
4838.149438,-39.909329
4838.247620,-59.869380
4838.345803,-49.024404
4838.443986,-49.760167
4838.542169,-54.077055
4838.640351,-49.634541
4838.738534,-51.597246
4838.836717,-45.347230
4838.934899,-60.742747
4839.033082,-56.038160
4839.131265,-60.544173
4839.229448,-72.743996
4839.327630,-60.165618
4839.425813,-86.556368
4839.523996,-91.455556
4839.622178,-82.161567
4839.720361,-69.039164
4839.818544,-59.014720
4839.916727,-58.120077
4840.014909,-50.376700
4840.113092,-48.404098
4840.211275,-40.927581
4840.309457,-45.423173
4840.407640,-44.924339
4840.505823,-45.298362
4840.604005,-46.573421
4840.702188,-51.376608
4840.800371,-53.178033
4840.898554,-59.779394
4840.996736,-73.895347
4841.094919,-76.244336
4841.193102,-74.108266
4841.291284,-64.347441
4841.389467,-72.961547
4841.487650,-68.868455
4841.585833,-76.674763
4841.684015,-82.176052
4841.782198,-84.368951
4841.880381,-79.063809
4841.978563,-80.198717
4842.076746,-75.958925
4842.174929,-42.279834
4842.273112,-49.600660
4842.371294,-68.709033
4842.469477,-77.486712
4842.567660,-75.383090
4842.665842,-79.894963
4842.764025,-71.340612
4842.862208,-58.203549
4842.960391,-64.217403
4843.058573,-57.919321
4843.156756,-50.239531
4843.254939,-46.904507
4843.353121,-42.152059
4843.451304,-35.815654
4843.549487,-39.111908
4843.647670,-22.406778
4843.745852,-34.832470
4843.844035,-31.045888
4843.942218,-58.650672
4844.040400,-57.699638
4844.138583,-36.074141
4844.236766,-42.462328
4844.334948,-40.488099
4844.433131,-16.896526
4844.531314,-26.342265
4844.629497,-43.163221
4844.727679,-52.757183
4844.825862,-47.669863
4844.924045,-50.466184
4845.022227,-56.249610
4845.120410,-70.902031
4845.218593,-67.780948
4845.316776,-71.575546
4845.414958,-82.781575
4845.513141,-65.767296
4845.611324,-70.899782
4845.709506,-68.674924
4845.807689,-65.082484
4845.905872,-83.901284
4846.004055,-74.735805
4846.102237,-94.538668
4846.200420,-90.351772
4846.298603,-65.523789
4846.396785,-66.714364
4846.494968,-53.825894
4846.593151,-61.331551
4846.691334,-51.767884
4846.789516,-66.444936
4846.887699,-72.033871
4846.985882,-65.870176
4847.084064,-53.773418
4847.182247,-74.170981
4847.280430,-64.892173
4847.378613,-53.811149
4847.476795,-44.653491
4847.574978,-54.512145
4847.673161,-55.770623
4847.771343,-48.646914
4847.869526,-57.145123
4847.967709,-36.701206
4848.065892,-42.121084
4848.164074,-36.980107
4848.262257,-39.548459
4848.360440,-59.670549
4848.458622,-64.731529
4848.556805,-50.672258
4848.654988,-52.140879
4848.753170,-60.824802
4848.851353,-52.008727
4848.949536,-72.632370
4849.047719,-58.809447
4849.145901,-57.636423
4849.244084,-73.713357
4849.342267,-72.864263
4849.440449,-84.720244
4849.538632,-58.520313
4849.636815,-49.410941
4849.734998,-61.092115
4849.833180,-47.151043
